hour_index,hour_of_day,solar_kwh_per_mw,wind_kwh_per_wtg
6443,11,1078.39,0.0
6444,12,1073.62,0.0
6445,13,1040.37,61.9656789365304
6446,14,864.11,184.778459160787
6447,15,662.87,538.310966926591
6448,16,415.91,2628.89812815748
6449,17,117.42,2253.169329330581
6450,18,0.0,1454.5488387672954
6451,19,0.0,969.0225568839164
6452,20,0.0,200.2495699681889
6453,21,0.0,876.1331518623632
6454,22,0.0,837.0536536376476
6455,23,0.0,1672.5706549241158
6456,0,0.0,352.47341635148183
6457,1,0.0,168.64897989515836
6458,2,0.0,0.0
6459,3,0.0,2508.8715689218925
6460,4,0.0,2330.802152195815
6461,5,0.0,186.05440176517297
6462,6,11.49,0.0
6463,7,228.82,0.0
6464,8,540.74,229.50462428741
6465,9,705.1,552.786778753653
6466,10,872.02,138.22960727849838
6467,11,912.62,0.0
6468,12,979.65,250.61402845632412
6469,13,1016.43,0.0
6470,14,813.6,0.0
6471,15,586.86,878.491613908509
6472,16,408.37,987.0527581765992
6473,17,132.43,2487.2626689922
6474,18,0.0,424.0711280199874
6475,19,0.0,0.0
6476,20,0.0,100.95623772721622
6477,21,0.0,1365.3070276279204
6478,22,0.0,827.1313970081702
6479,23,0.0,0.0
6480,0,0.0,0.0
6481,1,0.0,537.8499643217658
6482,2,0.0,2429.3411371351144
6483,3,0.0,2539.3701574638994
6484,4,0.0,2535.583735322934
6485,5,0.0,2409.129267234088
6486,6,11.15,579.983204274388
6487,7,257.46,1107.0859163245668
6488,8,517.09,461.5051629322809
6489,9,794.73,1028.7791251010956
6490,10,955.54,2526.244153953623
6491,11,1032.21,1014.8531279649312
6492,12,1059.71,529.3393013013526
6493,13,1044.61,129.84086081798873
6494,14,892.13,457.021089310046
6495,15,718.62,1567.7368898573022
6496,16,410.87,2635.658033736237
6497,17,108.99,2636.5459699948788
6498,18,0.0,1236.1969388521422
6499,19,0.0,2390.459626115919
6500,20,0.0,1074.503026704925
6501,21,0.0,1193.8873384647598
6502,22,0.0,2325.6343903037773
6503,23,0.0,2119.4275156935164
6504,0,0.0,2625.4107588894776
6505,1,0.0,2635.48512333701
6506,2,0.0,2631.9680927362338
6507,3,0.0,1028.2266032793857
6508,4,0.0,1407.4914347309943
6509,5,0.0,2237.4246823040653
6510,6,13.39,822.037978945424
6511,7,284.44,667.3511525148513
6512,8,583.0,368.6894578559551
6513,9,771.98,185.5214922284032
6514,10,946.82,304.6776707882963
6515,11,1047.48,641.1434467962631
6516,12,1074.13,1509.261136740244
6517,13,1020.1,295.09265792993017
6518,14,880.87,2117.1394393982173
6519,15,674.34,956.1469510333704
6520,16,343.35,317.11831391860864
6521,17,80.81,315.36522559465766
6522,18,0.0,128.9692002178809
6523,19,0.0,0.0
6524,20,0.0,0.0
6525,21,0.0,77.81397575986078
6526,22,0.0,850.368889118895
6527,23,0.0,270.84622002387425
6528,0,0.0,1226.9295050719402
6529,1,0.0,1647.3688685259322
6530,2,0.0,1735.0590948293266
6531,3,0.0,2439.1956588896346
6532,4,0.0,2572.5308893663064
6533,5,0.0,2633.957888589632
6534,6,0.0,2506.5404178418376
6535,7,28.33,358.52706184692653
6536,8,44.76,0.0
6537,9,302.69,458.0656989284362
6538,10,840.81,2637.5957083037188
6539,11,848.47,2635.5775563217053
6540,12,314.38,2589.9409633586383
6541,13,215.91,2479.167748792667
6542,14,692.17,2623.443371380576
6543,15,630.14,2610.59368246314
6544,16,465.43,2066.778239998618
6545,17,100.65,2634.4992811790457
6546,18,0.0,344.06182304783965
6547,19,0.0,918.6183801214992
6548,20,0.0,675.0930988975468
6549,21,0.0,1251.6099833872654
6550,22,0.0,1511.5272333475707
6551,23,0.0,2512.8454610956464
6552,0,0.0,2338.8248754457904
6553,1,0.0,1652.437703336907
6554,2,0.0,1141.9866122672368
6555,3,0.0,108.2420582474186
6556,4,0.0,399.4867586938244
6557,5,0.0,1835.2204838580933
6558,6,0.0,2315.9697391085374
6559,7,18.83,2057.112778652541
6560,8,46.29,1857.995711225328
6561,9,69.26,1134.300044310555
6562,10,374.15,251.6071688163374
6563,11,396.67,244.1139965442995
6564,12,511.86,261.46228759247174
6565,13,533.6,732.9120726830331
6566,14,935.17,1296.66702403779
6567,15,866.14,594.047711224505
6568,16,457.5,0.0
6569,17,105.42,186.3911993937719
6570,18,0.0,174.63827455406116
6571,19,0.0,0.0
6572,20,0.0,0.0
6573,21,0.0,1156.2634237006323
6574,22,0.0,2380.4629145461827
6575,23,0.0,891.85773536551
6576,0,0.0,208.7842995044273
6577,1,0.0,0.0
6578,2,0.0,1011.5879298241993
6579,3,0.0,1769.468229203657
6580,4,0.0,249.87272140567387
6581,5,0.0,657.4896327177689
6582,6,2.57,508.63295676618566
6583,7,111.48,1282.7430429362046
6584,8,166.85,1832.0423477557229
6585,9,339.81,167.14698672204682
6586,10,739.88,73.41696927190462
6587,11,757.73,425.6784927103222
6588,12,657.69,1157.0492442332295
6589,13,612.62,574.7348725418777
6590,14,141.32,230.96990098094196
6591,15,83.45,292.6976417241401
6592,16,24.86,235.61089121800788
6593,17,1.7,0.0
6594,18,0.0,331.07496284390754
6595,19,0.0,321.0826073337188
6596,20,0.0,2562.918804300535
6597,21,0.0,2391.964093206714
6598,22,0.0,182.4160840501273
6599,23,0.0,293.2158099229453
6600,0,0.0,847.0972206127794
6601,1,0.0,224.8876373168501
6602,2,0.0,0.0
6603,3,0.0,124.9838422814878
6604,4,0.0,280.6793635584735
6605,5,0.0,0.0
6606,6,12.1,350.0232240075877
6607,7,340.25,0.0
6608,8,699.98,0.0
6609,9,970.85,205.3856446008006
6610,10,1085.72,751.6802985066049
6611,11,1077.36,856.0435846118701
6612,12,1071.43,198.65275642336337
6613,13,1067.58,401.536409336386
6614,14,1028.57,794.181323308184
6615,15,787.29,1176.6382251468087
6616,16,455.41,770.7150241374729
6617,17,114.94,385.5882499815564
6618,18,0.0,364.8458157645652
6619,19,0.0,1666.0562497292087
6620,20,0.0,1604.7845515152778
6621,21,0.0,1285.824731520671
6622,22,0.0,490.2399862056282
6623,23,0.0,824.9675857909388
6624,0,0.0,981.9921935888062
6625,1,0.0,2403.5231492908456
6626,2,0.0,490.15195674245086
6627,3,0.0,134.48169053367832
6628,4,0.0,227.19369160662453
6629,5,0.0,370.3583520435329
6630,6,9.71,534.5986471084335
6631,7,269.01,519.7384806595503
6632,8,583.24,193.1827734470077
6633,9,833.0,556.9822609203321
6634,10,1002.38,721.6296648244062
6635,11,1053.14,283.4610755101735
6636,12,1075.1,516.9692933220456
6637,13,1015.25,264.97615402865
6638,14,877.29,287.12912250354907
6639,15,642.81,434.1419856275035
6640,16,352.15,603.5379972362169
6641,17,92.33,136.44084349081572
6642,18,0.0,248.5110274127199
6643,19,0.0,1400.61527180768
6644,20,0.0,2533.4599896017608
6645,21,0.0,2461.592046316208
6646,22,0.0,2395.1080688314146
6647,23,0.0,1563.548168473299
6648,0,0.0,1921.9465031175985
6649,1,0.0,422.4371894229658
6650,2,0.0,365.3150061086653
6651,3,0.0,1289.5286482221331
6652,4,0.0,622.0738356686737
6653,5,0.0,488.5934759820818
6654,6,1.79,0.0
6655,7,148.36,389.0699708255644
6656,8,226.65,522.8490165790362
6657,9,358.33,704.437548235744
6658,10,379.32,154.23097170082443
6659,11,488.04,506.1050431992602
6660,12,487.36,1025.446822180519
6661,13,450.08,507.9554720255785
6662,14,315.52,1485.7836043705436
6663,15,166.61,709.3153496192298
6664,16,41.53,1262.4019196541692
6665,17,0.54,1307.463167783298
6666,18,0.0,706.4734915118338
6667,19,0.0,2429.592437021902
6668,20,0.0,1952.28653930547
6669,21,0.0,725.2063011139468
6670,22,0.0,654.8539436099319
6671,23,0.0,967.62159430635
6672,0,0.0,2278.4125618185712
6673,1,0.0,1728.9103350476778
6674,2,0.0,395.9761441519471
6675,3,0.0,878.0147781905438
6676,4,0.0,1238.1862910110665
6677,5,0.0,1530.4387766327918
6678,6,17.92,2442.342285839864
6679,7,264.28,1219.7234718192756
6680,8,519.28,933.2861950990242
6681,9,749.94,1731.5462428802537
6682,10,887.98,662.5555481679879
6683,11,980.31,424.3818932080302
6684,12,696.88,132.97974697081472
6685,13,670.08,0.0
6686,14,375.17,0.0
6687,15,305.37,191.3935737586064
6688,16,127.58,496.154837614904
6689,17,2.37,303.0428596903981
6690,18,0.0,282.05851011692187
6691,19,0.0,0.0
6692,20,0.0,0.0
6693,21,0.0,5.840309138992133
6694,22,0.0,13.655479048662354
6695,23,0.0,0.0
6696,0,0.0,104.59569677772514
6697,1,0.0,1538.8076366780183
6698,2,0.0,866.0609604735882
6699,3,0.0,1178.1270790982016
6700,4,0.0,170.98848882817805
6701,5,0.0,36.768978712863714
6702,6,10.99,253.03341153726552
6703,7,237.05,1061.8414163826458
6704,8,580.93,0.0
6705,9,826.26,0.0
6706,10,840.48,0.0
6707,11,919.94,177.13735737267675
6708,12,915.54,222.05415045169048
6709,13,953.43,318.92013759158124
6710,14,771.78,655.8879295409396
6711,15,581.28,75.12618869741274
6712,16,371.1,112.90281114892788
6713,17,85.83,145.4343288322097
6714,18,0.0,649.3487856188415
6715,19,0.0,576.5436907102554
6716,20,0.0,458.5943744078991
6717,21,0.0,727.5913517050494
6718,22,0.0,87.26251247472158
6719,23,0.0,12.197673668467818
6720,0,0.0,258.25219224861087
6721,1,0.0,795.9970782682042
6722,2,0.0,1412.0317322517767
6723,3,0.0,2612.4889739915798
6724,4,0.0,1851.347055253759
6725,5,0.0,869.3353930149199
6726,6,0.0,622.8224631035988
6727,7,100.04,86.05755199331705
6728,8,159.11,0.0
6729,9,215.83,226.9068246192756
6730,10,167.65,489.2290227270397
6731,11,294.19,1466.0062636871094
6732,12,394.83,1556.5555807895769
6733,13,364.17,748.9098795559755
6734,14,348.9,409.9614690495757
6735,15,338.6,1089.993239206397
6736,16,196.19,2307.357520213478
6737,17,63.97,2518.519966940584
6738,18,0.0,2321.689551549909
6739,19,0.0,1712.4883492635804
6740,20,0.0,1164.4453250033798
6741,21,0.0,457.68300812342113
6742,22,0.0,130.27213444424393
6743,23,0.0,139.11855347788844
6744,0,0.0,0.0
6745,1,0.0,0.0
6746,2,0.0,6.074054891670518
6747,3,0.0,799.3529605949202
6748,4,0.0,1150.462456637365
6749,5,0.0,0.0
6750,6,8.08,0.0
6751,7,204.88,0.0
6752,8,288.99,0.0
6753,9,411.8,0.0
6754,10,674.57,0.0
6755,11,738.82,312.0767710889372
6756,12,370.54,463.28963815633176
6757,13,327.29,999.075943660098
6758,14,330.17,2499.03650852325
6759,15,296.28,1777.4105047153216
6760,16,24.18,592.1310408766253
6761,17,23.06,430.9722826178095
6762,18,0.0,1322.6317730842854
6763,19,0.0,927.6044974168088
6764,20,0.0,0.0
6765,21,0.0,0.0
6766,22,0.0,0.0
6767,23,0.0,0.0
6768,0,0.0,285.51117933960256
6769,1,0.0,1664.4504101668097
6770,2,0.0,1643.726367313067
6771,3,0.0,1446.855697577656
6772,4,0.0,1144.9077093814844
6773,5,0.0,784.3480080611757
6774,6,12.08,559.5328303334335
6775,7,330.33,1157.8899637759896
6776,8,673.82,294.6072300967112
6777,9,921.53,0.0
6778,10,1073.51,0.0
6779,11,1065.91,1195.700078690446
6780,12,1060.48,186.4967535146773
6781,13,1057.19,243.75315118482325
6782,14,937.09,838.2869235850585
6783,15,700.85,1917.7516991075215
6784,16,396.9,985.6039279547311
6785,17,87.16,583.6733515091379
6786,18,0.0,657.408295142472
6787,19,0.0,1810.9496611412576
6788,20,0.0,2523.7266600875314
6789,21,0.0,1266.6291335946055
6790,22,0.0,465.7233478575454
6791,23,0.0,1010.3888074647858
6792,0,0.0,1214.3373304118008
6793,1,0.0,20.61489431299756
6794,2,0.0,827.5034558324483
6795,3,0.0,1698.5583163112613
6796,4,0.0,1163.463376325622
6797,5,0.0,209.3482219409784
6798,6,10.93,0.0
6799,7,335.1,0.0
6800,8,694.15,0.0
6801,9,958.02,0.0
6802,10,1073.41,0.0
6803,11,1065.7,0.0
6804,12,1060.08,46.37878675318476
6805,13,1056.63,384.8371570721828
6806,14,1004.01,639.0014002892626
6807,15,763.7,795.8409181472045
6808,16,427.33,1028.3977037289012
6809,17,35.52,1617.8952775172152
6810,18,0.0,1701.5316344814803
6811,19,0.0,729.7607023336255
6812,20,0.0,789.4667596245293
6813,21,0.0,394.853826449997
6814,22,0.0,0.0
6815,23,0.0,377.9844514028872
6816,0,0.0,487.8064522136213
6817,1,0.0,385.5026869420669
6818,2,0.0,1280.779414715036
6819,3,0.0,1766.3329526585012
6820,4,0.0,1490.8147729129914
6821,5,0.0,1878.0706032348935
6822,6,10.16,1293.5284436899267
6823,7,276.76,930.6795834917776
6824,8,584.9,223.1029699467632
6825,9,808.22,0.0
6826,10,993.97,433.2874464582238
6827,11,1070.93,1130.0352712657227
6828,12,1065.6,1763.1638786448011
6829,13,1048.66,1230.5242300672448
6830,14,920.72,1035.0292632995854
6831,15,682.4,642.0597305904071
6832,16,373.55,667.5755979197729
6833,17,37.19,628.5117590973891
6834,18,0.0,732.2206351725922
6835,19,0.0,830.6508697021299
6836,20,0.0,716.8165458617683
6837,21,0.0,340.3983991500399
6838,22,0.0,441.81785021065446
6839,23,0.0,577.4065190875043
6840,0,0.0,2229.950424326258
6841,1,0.0,1682.2633238691103
6842,2,0.0,1903.3832255717332
6843,3,0.0,1149.693618696846
6844,4,0.0,1259.836742695897
6845,5,0.0,804.0350295161901
6846,6,10.7,359.2119585484294
6847,7,299.44,38.33043169163428
6848,8,622.98,366.8643685254403
6849,9,878.06,161.09987149398685
6850,10,1034.59,249.1110565174844
6851,11,1069.88,194.9250511833369
6852,12,1064.59,721.4111481688574
6853,13,1046.82,0.0
6854,14,911.45,64.51845293312864
6855,15,675.54,239.1055364558734
6856,16,362.5,1091.7962899960976
6857,17,31.78,1056.494945787484
6858,18,0.0,670.7499196785255
6859,19,0.0,775.2500372425865
6860,20,0.0,295.9863243970333
6861,21,0.0,1035.7616752777371
6862,22,0.0,697.7440826694999
6863,23,0.0,221.5383394141237
6864,0,0.0,380.5290449543658
6865,1,0.0,587.954640869669
6866,2,0.0,167.37783059995837
6867,3,0.0,228.70461592333112
6868,4,0.0,5.857647296160448
6869,5,0.0,0.0
6870,6,9.28,0.0
6871,7,275.33,0.0
6872,8,563.33,0.0
6873,9,766.65,0.0
6874,10,901.12,12.374928236770955
6875,11,1002.79,198.78441877409608
6876,12,1055.43,488.3112074600446
6877,13,1003.53,215.23322926391808
6878,14,853.72,0.0
6879,15,670.54,0.0
6880,16,351.8,0.0
6881,17,32.83,115.49197113991916
6882,18,0.0,169.6119828538652
6883,19,0.0,165.0666385769803
6884,20,0.0,540.0932230287946
6885,21,0.0,234.59349589317108
6886,22,0.0,0.0
6887,23,0.0,0.0
6888,0,0.0,0.0
6889,1,0.0,332.66555942030607
6890,2,0.0,253.26220475834063
6891,3,0.0,56.71193758867194
6892,4,0.0,432.3659304565774
6893,5,0.0,736.2323721717978
6894,6,0.0,44.611892741545255
6895,7,178.97,432.7934724729214
6896,8,370.95,342.1987206766622
6897,9,471.14,381.97395331876527
6898,10,539.36,641.0266662209644
6899,11,693.02,505.2433872825344
6900,12,517.58,576.841337559846
6901,13,361.82,1028.576734374058
6902,14,394.65,351.6009618874865
6903,15,303.76,0.0
6904,16,119.4,169.40730136238594
6905,17,0.0,0.0
6906,18,0.0,0.0
6907,19,0.0,0.0
6908,20,0.0,993.3758238392948
6909,21,0.0,211.5924608126144
6910,22,0.0,272.45096036706315
6911,23,0.0,486.43923224855456
6912,0,0.0,212.8132269291765
6913,1,0.0,185.6478044661093
6914,2,0.0,539.661260304704
6915,3,0.0,2008.9073282802976
6916,4,0.0,675.582805552204
6917,5,0.0,937.865471336686
6918,6,0.5,2120.438308708695
6919,7,123.48,1211.8678696574243
6920,8,231.28,727.7551376156066
6921,9,346.76,279.11466008428107
6922,10,469.07,253.36367734972077
6923,11,485.04,200.51925617226792
6924,12,510.56,239.8732813222582
6925,13,449.3,843.2044428931064
6926,14,308.53,440.2564107710352
6927,15,207.19,499.9677374896178
6928,16,83.87,519.6069906207463
6929,17,0.0,712.6908377360905
6930,18,0.0,443.8977750449143
6931,19,0.0,987.1950127399346
6932,20,0.0,404.2180301897343
6933,21,0.0,752.610626847043
6934,22,0.0,426.64681345795645
6935,23,0.0,659.1813999275023
6936,0,0.0,457.50652748497833
6937,1,0.0,435.6804385858804
6938,2,0.0,327.3810493270287
6939,3,0.0,219.24728175774905
6940,4,0.0,0.0
6941,5,0.0,0.0
6942,6,0.0,235.2678853639763
6943,7,164.99,334.5911972826372
6944,8,157.02,450.06123429807474
6945,9,990.93,258.72601163352306
6946,10,1055.99,256.4715627430376
6947,11,993.24,176.25758597164443
6948,12,452.21,139.91003347563236
6949,13,625.76,112.41642768144578
6950,14,276.12,427.2302547043482
6951,15,325.41,791.2636463034487
6952,16,19.62,2201.148205006454
6953,17,5.42,2155.437855643397
6954,18,0.0,1339.7338033578976
6955,19,0.0,530.1924205583887
6956,20,0.0,414.3762069795664
6957,21,0.0,1157.886343077207
6958,22,0.0,411.290037485592
6959,23,0.0,112.4589572031132
6960,0,0.0,0.0
6961,1,0.0,0.0
6962,2,0.0,0.0
6963,3,0.0,0.0
6964,4,0.0,0.0
6965,5,0.0,897.9177904250572
6966,6,0.0,866.4212988892717
6967,7,38.95,515.0589003441941
6968,8,90.35,773.3796029963416
6969,9,132.39,567.2532495655447
6970,10,185.86,667.8865039449648
6971,11,188.9,897.9208565182382
6972,12,220.29,469.03000932427335
6973,13,205.83,201.43570948058223
6974,14,141.95,0.0
6975,15,111.79,977.653858338378
6976,16,57.27,426.6566841986649
6977,17,0.0,926.8839557271548
6978,18,0.0,1491.3504529797729
6979,19,0.0,719.0052831560703
6980,20,0.0,750.1680538978308
6981,21,0.0,1278.6873755378356
6982,22,0.0,1499.16383097528
6983,23,0.0,1937.8378533927787
6984,0,0.0,1161.8948518131765
6985,1,0.0,501.6742334474037
6986,2,0.0,0.0
6987,3,0.0,933.0969237595974
6988,4,0.0,800.9206379361931
6989,5,0.0,46.55045279949524
6990,6,6.1,256.5442639885094
6991,7,183.0,314.1197690621931
6992,8,384.52,331.6191363050465
6993,9,463.7,939.6672208191062
6994,10,505.29,764.2175615167098
6995,11,930.27,95.55142163351567
6996,12,743.55,0.0
6997,13,790.85,44.871410343588046
6998,14,448.0,505.7224732474069
6999,15,605.08,645.4260585471804
7000,16,210.68,299.8184808417171
7001,17,0.0,346.5909664792913
7002,18,0.0,999.6433137341036
7003,19,0.0,1666.2470823176277
7004,20,0.0,680.3533067638712
7005,21,0.0,542.9469970880988
7006,22,0.0,294.58868735476045
7007,23,0.0,236.25716581688116
7008,0,0.0,0.0
7009,1,0.0,0.0
7010,2,0.0,1444.9303451366209
7011,3,0.0,707.3632942748708
7012,4,0.0,208.54358893256463
7013,5,0.0,0.0
7014,6,1.94,520.1657587873445
7015,7,98.61,131.72217994232744
7016,8,372.42,0.0
7017,9,484.36,163.13099348330866
7018,10,448.12,680.0072358658183
7019,11,318.78,685.6223131300761
7020,12,289.26,976.2912577718494
7021,13,350.0,635.2396195534717
7022,14,515.35,650.0560883666814
7023,15,237.89,395.9880088948884
7024,16,193.43,308.83807101566055
7025,17,1.19,0.0
7026,18,0.0,186.36079415707837
7027,19,0.0,447.7029833827529
7028,20,0.0,1048.6072972039983
7029,21,0.0,1005.9255701966614
7030,22,0.0,604.5835939636498
7031,23,0.0,541.3838118473664
7032,0,0.0,379.009663913918
7033,1,0.0,497.61615897778887
7034,2,0.0,134.8218669049363
7035,3,0.0,648.570101268118
7036,4,0.0,399.0136886584685
7037,5,0.0,473.6605431898889
7038,6,8.92,0.0
7039,7,301.69,0.0
7040,8,632.56,0.0
7041,9,875.56,0.0
7042,10,1036.26,0.0
7043,11,1073.57,0.0
7044,12,1068.24,45.5269493190412
7045,13,1065.0,373.8644666911149
7046,14,922.75,0.0
7047,15,689.38,121.65749109186947
7048,16,359.9,0.0
7049,17,22.62,0.0
7050,18,0.0,524.8472508708268
7051,19,0.0,385.4456915117371
7052,20,0.0,771.6711675926076
7053,21,0.0,840.0930080439207
7054,22,0.0,1017.6278750474872
7055,23,0.0,786.8583854795809
7056,0,0.0,539.6451103454486
7057,1,0.0,480.4433447224272
7058,2,0.0,854.3780033197137
7059,3,0.0,168.29955253659185
7060,4,0.0,0.0
7061,5,0.0,0.0
7062,6,7.97,6.023521633289463
7063,7,308.18,79.40528396603996
7064,8,645.58,130.08200719065002
7065,9,908.72,860.3398533196519
7066,10,1083.08,656.256299071399
7067,11,1078.84,846.8272277044584
7068,12,1073.66,742.179453455709
7069,13,1070.79,461.9853828885015
7070,14,936.18,295.9304008078517
7071,15,684.61,347.14356309107325
7072,16,358.99,745.6823527297265
7073,17,21.36,725.2380221463109
7074,18,0.0,2122.5709604436
7075,19,0.0,2183.1329483888053
7076,20,0.0,1171.180228565916
7077,21,0.0,1415.336425695455
7078,22,0.0,1698.0302911107383
7079,23,0.0,1969.5082071151369
7080,0,0.0,567.4920608093134
7081,1,0.0,69.90494805717525
7082,2,0.0,1339.1376238185285
7083,3,0.0,1914.3682881890948
7084,4,0.0,1089.8827662768667
7085,5,0.0,336.44732329387807
7086,6,1.91,602.7305947969109
7087,7,234.38,371.118446440136
7088,8,457.83,630.0982299796508
7089,9,738.2,919.1334694873314
7090,10,845.83,481.5269918106189
7091,11,1047.19,710.960047744786
7092,12,1079.96,575.9187770951137
7093,13,947.48,516.3714724978157
7094,14,802.64,363.1431941023582
7095,15,589.94,620.4618293975751
7096,16,266.03,570.9023507399497
7097,17,14.0,508.5935025303332
7098,18,0.0,316.8769690050355
7099,19,0.0,666.6733202027484
7100,20,0.0,1089.127341988169
7101,21,0.0,873.3589590856498
7102,22,0.0,655.954417315182
7103,23,0.0,486.8378094739951
7104,0,0.0,792.2164767632418
7105,1,0.0,1083.5283134143117
7106,2,0.0,808.0311027665466
7107,3,0.0,401.2243095677248
7108,4,0.0,211.1770380352876
7109,5,0.0,494.1266017129992
7110,6,8.48,529.5187999215273
7111,7,316.45,194.90162950081543
7112,8,657.58,108.45411497921714
7113,9,916.51,625.5802340888727
7114,10,1073.57,974.1617438726392
7115,11,1079.13,274.5409540333035
7116,12,1074.11,0.0
7117,13,1066.9,219.26691472611603
7118,14,894.57,414.93068723201225
7119,15,651.14,237.2440093724389
7120,16,330.74,220.7071131145558
7121,17,15.7,403.9695140723501
7122,18,0.0,546.1233270876751
7123,19,0.0,1073.182354591692
7124,20,0.0,2087.559339133931
7125,21,0.0,1938.4197003666395
7126,22,0.0,432.82042882316114
7127,23,0.0,415.4119878722953
7128,0,0.0,141.0064195562411
7129,1,0.0,25.56374821305921
7130,2,0.0,723.7322538481563
7131,3,0.0,381.2983740013681
7132,4,0.0,468.1925458724515
7133,5,0.0,0.0
7134,6,2.39,0.0
7135,7,229.92,0.0
7136,8,397.33,68.11938635370564
7137,9,582.07,59.98350592505232
7138,10,563.26,795.2943323190628
7139,11,769.69,1038.4306605058418
7140,12,792.46,874.8794432921453
7141,13,792.54,563.1597001715086
7142,14,610.64,546.5841243070728
7143,15,400.48,820.4132515675767
7144,16,156.12,2117.129598733409
7145,17,0.0,2064.993860098186
7146,18,0.0,1645.6557886437558
7147,19,0.0,1897.643602354469
7148,20,0.0,1026.633882505078
7149,21,0.0,702.138161103666
7150,22,0.0,12.88684639365056
7151,23,0.0,0.0
7152,0,0.0,0.0
7153,1,0.0,1028.2353950846305
7154,2,0.0,765.4393919304649
7155,3,0.0,330.8757639592893
7156,4,0.0,263.53082340260306
7157,5,0.0,0.0
7158,6,0.67,0.0
7159,7,216.14,0.0
7160,8,397.36,0.0
7161,9,549.96,287.543372320753
7162,10,679.32,361.5596115057522
7163,11,732.11,256.1924421985684
7164,12,698.7,179.38369636151714
7165,13,514.38,97.23190268669428
7166,14,386.43,239.694700716491
7167,15,276.88,345.11994483910786
7168,16,121.66,497.25992986937285
7169,17,0.0,738.7886507102538
7170,18,0.0,574.5716993403651
7171,19,0.0,208.20272855938816
7172,20,0.0,131.6910925022742
7173,21,0.0,5.902148737755008
7174,22,0.0,0.0
7175,23,0.0,0.0
7176,0,0.0,17.835002352962732
7177,1,0.0,0.0
7178,2,0.0,0.0
7179,3,0.0,191.927661001696
7180,4,0.0,201.2745235367069
7181,5,0.0,572.7068249890514
7182,6,6.76,480.8816170407249
7183,7,323.76,253.1971727176386
7184,8,673.86,468.287562187159
7185,9,935.43,389.8482164778111
7186,10,1093.95,770.3196365562136
7187,11,1086.8,541.4786587478231
7188,12,1081.71,228.5171740679638
7189,13,1078.78,0.0
7190,14,951.47,0.0
7191,15,702.56,276.4756385466752
7192,16,364.4,495.9770911407583
7193,17,16.17,195.6696322105939
7194,18,0.0,244.76218086294
7195,19,0.0,223.1534702815255
7196,20,0.0,438.2252804383988
7197,21,0.0,654.671374999699
7198,22,0.0,376.0953650023621
7199,23,0.0,357.3491200658016
7200,0,0.0,148.69163994271304
7201,1,0.0,885.5836169320595
7202,2,0.0,1555.2335168416018
7203,3,0.0,702.2631170781276
7204,4,0.0,366.1681236171026
7205,5,0.0,221.5930579688832
7206,6,6.14,0.0
7207,7,298.9,106.30540026536082
7208,8,641.78,462.8077197110875
7209,9,899.09,484.2780482761469
7210,10,1074.63,723.9927922822202
7211,11,1094.34,788.0967485959039
7212,12,1089.88,493.5475807746739
7213,13,1087.36,598.8238695532007
7214,14,939.69,337.5060034377457
7215,15,685.41,775.4290162291367
7216,16,355.06,624.1084524576596
7217,17,17.68,761.013275667779
7218,18,0.0,687.0830513602177
7219,19,0.0,645.3739903187503
7220,20,0.0,1156.6767173839737
7221,21,0.0,996.4794902132548
7222,22,0.0,918.941642245915
7223,23,0.0,383.9496453233869
7224,0,0.0,323.13498564063974
7225,1,0.0,818.9904153670498
7226,2,0.0,1382.7554616328907
7227,3,0.0,1061.75172699954
7228,4,0.0,448.5887136590189
7229,5,0.0,602.7957074730009
7230,6,6.0,1077.9001598778943
7231,7,311.22,753.569293380469
7232,8,663.88,893.6024688840539
7233,9,928.95,711.5550570218709
7234,10,1090.25,1508.328158623036
7235,11,1082.33,877.9794894169625
7236,12,1076.65,1081.2611967243631
7237,13,1073.51,1220.1845273816668
7238,14,941.96,580.2308066239619
7239,15,693.6,600.1050941252172
7240,16,350.12,386.4169844777728
7241,17,15.58,147.04934818896345
7242,18,0.0,671.7592178415091
7243,19,0.0,769.9918677929064
7244,20,0.0,491.6091998232084
7245,21,0.0,562.4187613757805
7246,22,0.0,481.0137235355709
7247,23,0.0,796.8292016989129
7248,0,0.0,93.1818173654824
7249,1,0.0,0.0
7250,2,0.0,0.0
7251,3,0.0,0.0
7252,4,0.0,0.0
7253,5,0.0,0.0
7254,6,3.66,367.0953664299324
7255,7,268.49,240.12924821943287
7256,8,578.1,313.94978991419373
7257,9,852.62,196.35271296718892
7258,10,1038.93,208.34052924155856
7259,11,1060.5,422.2985957262273
7260,12,1078.78,997.7557728451812
7261,13,1002.54,900.7688672456228
7262,14,814.94,375.6447716567377
7263,15,555.79,122.5535614327809
7264,16,286.59,263.37046159835575
7265,17,12.97,0.0
7266,18,0.0,0.0
7267,19,0.0,334.03483858536373
7268,20,0.0,318.1299729898283
7269,21,0.0,524.1346288852204
7270,22,0.0,1061.879762556374
7271,23,0.0,809.027308670181
7272,0,0.0,1372.8864636779554
7273,1,0.0,840.0939281566466
7274,2,0.0,806.0774003419708
7275,3,0.0,219.82652771576883
7276,4,0.0,480.2015594616985
7277,5,0.0,234.888014299541
7278,6,5.21,175.02615565016606
7279,7,287.27,138.4066429721828
7280,8,614.63,77.73314702683528
7281,9,853.04,87.67261351628358
7282,10,1016.71,191.04168272415015
7283,11,1087.85,451.1427328578533
